id_tinggal;id_lahir;prov_tinggal;prov_lahir;Jumlah Migrasi
YOGYA;LAMPUNG;Kalimantan Tengah;Lampung;2137
YOGYA;BABEL;Kalimantan Tengah;Kep  Bangka Belitung;NA
YOGYA;KEPRI;Kalimantan Tengah;Kepulauan Riau;278
YOGYA;JAKARTA;Kalimantan Tengah;DKI Jakarta;1404
YOGYA;JABAR;Kalimantan Tengah;Jawa Barat;14483
YOGYA;JATENG;Kalimantan Tengah;Jawa Tengah;79450
YOGYA;YOGYA;Kalimantan Tengah;DI Yogyakarta;5766
YOGYA;JATIM;Kalimantan Tengah;Jawa Timur;83554
YOGYA;BANTEN;Kalimantan Tengah;Banten;2130
YOGYA;BALI;Kalimantan Tengah;Bali;1273
YOGYA;NTB;Kalimantan Tengah;Nusa Tenggara Barat;5306
YOGYA;NTT;Kalimantan Tengah;Nusa Tenggara Timur;6227
YOGYA;KALBAR;Kalimantan Tengah;Kalimantan Barat;4306
YOGYA;KALTENG;Kalimantan Tengah;Kalimantan Tengah;1010443
YOGYA;KALSEL;Kalimantan Tengah;Kalimantan Selatan;66540
YOGYA;KALTIM;Kalimantan Tengah;Kalimantan Timur;821
YOGYA;KALUT;Kalimantan Tengah;Kalimantan Utara;168
YOGYA;SULUT;Kalimantan Tengah;Sulawesi Utara;359
YOGYA;SULTENG;Kalimantan Tengah;Sulawesi Tengah;142
YOGYA;SULSEL;Kalimantan Tengah;Sulawesi Selatan;2794
YOGYA;SULTENGG;Kalimantan Tengah;Sulawesi Tenggara;NA
YOGYA;GORONTALO;Kalimantan Tengah;Gorontalo;83
YOGYA;SULBARAT;Kalimantan Tengah;Sulawesi Barat;321
YOGYA;MALUKU;Kalimantan Tengah;Maluku;337
YOGYA;MALUT;Kalimantan Tengah;Maluku Utara;210
YOGYA;PAPBAR;Kalimantan Tengah;Papua Barat;62
YOGYA;PAPUA;Kalimantan Tengah;Papua;138
JATIM;ACEH;Kalimantan Timur;Aceh;808
JATIM;SUMUT;Kalimantan Timur;Sumatera Utara;13364
JATIM;SUMBAR;Kalimantan Timur;Sumatera Barat;2404
JATIM;RIAU;Kalimantan Timur;Riau;1124
JATIM;JAMBI;Kalimantan Timur;Jambi;914
JATIM;SUMSEL;Kalimantan Timur;Sumatera Selatan;1951
JATIM;BENGKULU;Kalimantan Timur;Bengkulu;453
JATIM;LAMPUNG;Kalimantan Timur;Lampung;3584
JATIM;BABEL;Kalimantan Timur;Kep  Bangka Belitung;1153
JATIM;KEPRI;Kalimantan Timur;Kepulauan Riau;34
JATIM;JAKARTA;Kalimantan Timur;DKI Jakarta;4139
JATIM;JABAR;Kalimantan Timur;Jawa Barat;20771
JATIM;JATENG;Kalimantan Timur;Jawa Tengah;67470
JATIM;YOGYA;Kalimantan Timur;DI Yogyakarta;8841
JATIM;JATIM;Kalimantan Timur;Jawa Timur;193362
JATIM;BANTEN;Kalimantan Timur;Banten;472
JATIM;BALI;Kalimantan Timur;Bali;4998
JATIM;NTB;Kalimantan Timur;Nusa Tenggara Barat;14658
JATIM;NTT;Kalimantan Timur;Nusa Tenggara Timur;13459
JATIM;KALBAR;Kalimantan Timur;Kalimantan Barat;1120
JATIM;KALTENG;Kalimantan Timur;Kalimantan Tengah;5351
JATIM;KALSEL;Kalimantan Timur;Kalimantan Selatan;48411
JATIM;KALTIM;Kalimantan Timur;Kalimantan Timur;1189253
JATIM;KALUT;Kalimantan Timur;Kalimantan Utara;9823
JATIM;SULUT;Kalimantan Timur;Sulawesi Utara;7913
JATIM;SULTENG;Kalimantan Timur;Sulawesi Tengah;6762
JATIM;SULSEL;Kalimantan Timur;Sulawesi Selatan;139610
JATIM;SULTENGG;Kalimantan Timur;Sulawesi Tenggara;9831
JATIM;GORONTALO;Kalimantan Timur;Gorontalo;1244
JATIM;SULBARAT;Kalimantan Timur;Sulawesi Barat;13220
JATIM;MALUKU;Kalimantan Timur;Maluku;2483
JATIM;MALUT;Kalimantan Timur;Maluku Utara;270
JATIM;PAPBAR;Kalimantan Timur;Papua Barat;202
JATIM;PAPUA;Kalimantan Timur;Papua;399
BANTEN;ACEH;Kalimantan Utara;Aceh;79
BANTEN;SUMUT;Kalimantan Utara;Sumatera Utara;604
BANTEN;SUMBAR;Kalimantan Utara;Sumatera Barat;454
BANTEN;RIAU;Kalimantan Utara;Riau;229
BANTEN;JAMBI;Kalimantan Utara;Jambi;239
BANTEN;SUMSEL;Kalimantan Utara;Sumatera Selatan;186
BANTEN;BENGKULU;Kalimantan Utara;Bengkulu;NA
BANTEN;LAMPUNG;Kalimantan Utara;Lampung;840
BANTEN;BABEL;Kalimantan Utara;Kep  Bangka Belitung;159
BANTEN;KEPRI;Kalimantan Utara;Kepulauan Riau;NA
BANTEN;JAKARTA;Kalimantan Utara;DKI Jakarta;526
BANTEN;JABAR;Kalimantan Utara;Jawa Barat;1331
BANTEN;JATENG;Kalimantan Utara;Jawa Tengah;7091
BANTEN;YOGYA;Kalimantan Utara;DI Yogyakarta;262
BANTEN;JATIM;Kalimantan Utara;Jawa Timur;19025
BANTEN;BANTEN;Kalimantan Utara;Banten;364
BANTEN;BALI;Kalimantan Utara;Bali;228
BANTEN;NTB;Kalimantan Utara;Nusa Tenggara Barat;911
BANTEN;NTT;Kalimantan Utara;Nusa Tenggara Timur;4504
BANTEN;KALBAR;Kalimantan Utara;Kalimantan Barat;262
BANTEN;KALTENG;Kalimantan Utara;Kalimantan Tengah;116
BANTEN;KALSEL;Kalimantan Utara;Kalimantan Selatan;1176
BANTEN;KALTIM;Kalimantan Utara;Kalimantan Timur;6726
BANTEN;KALUT;Kalimantan Utara;Kalimantan Utara;234477
BANTEN;SULUT;Kalimantan Utara;Sulawesi Utara;622
BANTEN;SULTENG;Kalimantan Utara;Sulawesi Tengah;4543
BANTEN;SULSEL;Kalimantan Utara;Sulawesi Selatan;47210
BANTEN;SULTENGG;Kalimantan Utara;Sulawesi Tenggara;1466
BANTEN;GORONTALO;Kalimantan Utara;Gorontalo;25
BANTEN;SULBARAT;Kalimantan Utara;Sulawesi Barat;2478
BANTEN;MALUKU;Kalimantan Utara;Maluku;134
BANTEN;MALUT;Kalimantan Utara;Maluku Utara;NA
BANTEN;PAPBAR;Kalimantan Utara;Papua Barat;88
BANTEN;PAPUA;Kalimantan Utara;Papua;12
BALI;ACEH;Kep  Bangka Belitung;Aceh;308
BALI;SUMUT;Kep  Bangka Belitung;Sumatera Utara;3329
BALI;SUMBAR;Kep  Bangka Belitung;Sumatera Barat;1652
BALI;RIAU;Kep  Bangka Belitung;Riau;610
BALI;JAMBI;Kep  Bangka Belitung;Jambi;1139
BALI;SUMSEL;Kep  Bangka Belitung;Sumatera Selatan;27021
BALI;BENGKULU;Kep  Bangka Belitung;Bengkulu;813
BALI;LAMPUNG;Kep  Bangka Belitung;Lampung;9562
BALI;BABEL;Kep  Bangka Belitung;Kep  Bangka Belitung;607311
BALI;KEPRI;Kep  Bangka Belitung;Kepulauan Riau;1540
BALI;JAKARTA;Kep  Bangka Belitung;DKI Jakarta;3818
BALI;JABAR;Kep  Bangka Belitung;Jawa Barat;8887
BALI;JATENG;Kep  Bangka Belitung;Jawa Tengah;15685
BALI;YOGYA;Kep  Bangka Belitung;DI Yogyakarta;1351
BALI;JATIM;Kep  Bangka Belitung;Jawa Timur;12920
BALI;BANTEN;Kep  Bangka Belitung;Banten;2952
BALI;BALI;Kep  Bangka Belitung;Bali;1348
BALI;NTB;Kep  Bangka Belitung;Nusa Tenggara Barat;747
BALI;NTT;Kep  Bangka Belitung;Nusa Tenggara Timur;1401
BALI;KALBAR;Kep  Bangka Belitung;Kalimantan Barat;1998
BALI;KALTENG;Kep  Bangka Belitung;Kalimantan Tengah;NA
BALI;KALSEL;Kep  Bangka Belitung;Kalimantan Selatan;170
BALI;KALTIM;Kep  Bangka Belitung;Kalimantan Timur;NA
BALI;KALUT;Kep  Bangka Belitung;Kalimantan Utara;27
BALI;SULUT;Kep  Bangka Belitung;Sulawesi Utara;449
BALI;SULTENG;Kep  Bangka Belitung;Sulawesi Tengah;56
BALI;SULSEL;Kep  Bangka Belitung;Sulawesi Selatan;4660
BALI;SULTENGG;Kep  Bangka Belitung;Sulawesi Tenggara;1218
BALI;GORONTALO;Kep  Bangka Belitung;Gorontalo;NA
BALI;SULBARAT;Kep  Bangka Belitung;Sulawesi Barat;NA
BALI;MALUKU;Kep  Bangka Belitung;Maluku;298
BALI;MALUT;Kep  Bangka Belitung;Maluku Utara;6
BALI;PAPBAR;Kep  Bangka Belitung;Papua Barat;68
BALI;PAPUA;Kep  Bangka Belitung;Papua;148
NTB;ACEH;Kepulauan Riau;Aceh;8319
NTB;SUMUT;Kepulauan Riau;Sumatera Utara;101691
NTB;SUMBAR;Kepulauan Riau;Sumatera Barat;60557
NTB;RIAU;Kepulauan Riau;Riau;43048
NTB;JAMBI;Kepulauan Riau;Jambi;11440
NTB;SUMSEL;Kepulauan Riau;Sumatera Selatan;29544
NTB;BENGKULU;Kepulauan Riau;Bengkulu;2536
NTB;LAMPUNG;Kepulauan Riau;Lampung;6359
NTB;BABEL;Kepulauan Riau;Kep  Bangka Belitung;3105
NTB;KEPRI;Kepulauan Riau;Kepulauan Riau;551731
NTB;JAKARTA;Kepulauan Riau;DKI Jakarta;8971
NTB;JABAR;Kepulauan Riau;Jawa Barat;22356
NTB;JATENG;Kepulauan Riau;Jawa Tengah;57183
NTB;YOGYA;Kepulauan Riau;DI Yogyakarta;4680
NTB;JATIM;Kepulauan Riau;Jawa Timur;54864
NTB;BANTEN;Kepulauan Riau;Banten;453
NTB;BALI;Kepulauan Riau;Bali;382
NTB;NTB;Kepulauan Riau;Nusa Tenggara Barat;3741
NTB;NTT;Kepulauan Riau;Nusa Tenggara Timur;11958
NTB;KALBAR;Kepulauan Riau;Kalimantan Barat;3234
NTB;KALTENG;Kepulauan Riau;Kalimantan Tengah;69
NTB;KALSEL;Kepulauan Riau;Kalimantan Selatan;1171
NTB;KALTIM;Kepulauan Riau;Kalimantan Timur;748
NTB;KALUT;Kepulauan Riau;Kalimantan Utara;NA
NTB;SULUT;Kepulauan Riau;Sulawesi Utara;3035
NTB;SULTENG;Kepulauan Riau;Sulawesi Tengah;583
NTB;SULSEL;Kepulauan Riau;Sulawesi Selatan;10299
NTB;SULTENGG;Kepulauan Riau;Sulawesi Tenggara;1932
NTB;GORONTALO;Kepulauan Riau;Gorontalo;NA
NTB;SULBARAT;Kepulauan Riau;Sulawesi Barat;NA
NTB;MALUKU;Kepulauan Riau;Maluku;980
NTB;MALUT;Kepulauan Riau;Maluku Utara;263
NTB;PAPBAR;Kepulauan Riau;Papua Barat;NA
NTB;PAPUA;Kepulauan Riau;Papua;NA
NTT;ACEH;Lampung;Aceh;1331
NTT;SUMUT;Lampung;Sumatera Utara;14053
NTT;SUMBAR;Lampung;Sumatera Barat;10498
NTT;RIAU;Lampung;Riau;1047
NTT;JAMBI;Lampung;Jambi;2181
NTT;SUMSEL;Lampung;Sumatera Selatan;68689
NTT;BENGKULU;Lampung;Bengkulu;4986
NTT;LAMPUNG;Lampung;Lampung;3452382
NTT;BABEL;Lampung;Kep  Bangka Belitung;1959
NTT;KEPRI;Lampung;Kepulauan Riau;752
NTT;JAKARTA;Lampung;DKI Jakarta;14250
NTT;JABAR;Lampung;Jawa Barat;72499
NTT;JATENG;Lampung;Jawa Tengah;230955
NTT;YOGYA;Lampung;DI Yogyakarta;48432
NTT;JATIM;Lampung;Jawa Timur;185256
NTT;BANTEN;Lampung;Banten;33291
NTT;BALI;Lampung;Bali;11124
NTT;NTB;Lampung;Nusa Tenggara Barat;22
NTT;NTT;Lampung;Nusa Tenggara Timur;101
NTT;KALBAR;Lampung;Kalimantan Barat;387
NTT;KALTENG;Lampung;Kalimantan Tengah;237
NTT;KALSEL;Lampung;Kalimantan Selatan;178
NTT;KALTIM;Lampung;Kalimantan Timur;610
NTT;KALUT;Lampung;Kalimantan Utara;NA
NTT;SULUT;Lampung;Sulawesi Utara;336
NTT;SULTENG;Lampung;Sulawesi Tengah;126
NTT;SULSEL;Lampung;Sulawesi Selatan;4300
NTT;SULTENGG;Lampung;Sulawesi Tenggara;169
NTT;GORONTALO;Lampung;Gorontalo;279
NTT;SULBARAT;Lampung;Sulawesi Barat;79
NTT;MALUKU;Lampung;Maluku;259
NTT;MALUT;Lampung;Maluku Utara;NA
NTT;PAPBAR;Lampung;Papua Barat;NA
NTT;PAPUA;Lampung;Papua;138
KALBAR;ACEH;Maluku;Aceh;223
KALBAR;SUMUT;Maluku;Sumatera Utara;374
KALBAR;SUMBAR;Maluku;Sumatera Barat;133
KALBAR;RIAU;Maluku;Riau;288
KALBAR;JAMBI;Maluku;Jambi;NA
KALBAR;SUMSEL;Maluku;Sumatera Selatan;126
KALBAR;BENGKULU;Maluku;Bengkulu;NA
KALBAR;LAMPUNG;Maluku;Lampung;515
KALBAR;BABEL;Maluku;Kep  Bangka Belitung;44
KALBAR;KEPRI;Maluku;Kepulauan Riau;NA
KALBAR;JAKARTA;Maluku;DKI Jakarta;2272
KALBAR;JABAR;Maluku;Jawa Barat;3512
KALBAR;JATENG;Maluku;Jawa Tengah;8585
KALBAR;YOGYA;Maluku;DI Yogyakarta;910
KALBAR;JATIM;Maluku;Jawa Timur;13246
KALBAR;BANTEN;Maluku;Banten;689
KALBAR;BALI;Maluku;Bali;256
KALBAR;NTB;Maluku;Nusa Tenggara Barat;375
KALBAR;NTT;Maluku;Nusa Tenggara Timur;2559
KALBAR;KALBAR;Maluku;Kalimantan Barat;285
KALBAR;KALTENG;Maluku;Kalimantan Tengah;NA
KALBAR;KALSEL;Maluku;Kalimantan Selatan;9
KALBAR;KALTIM;Maluku;Kalimantan Timur;167
KALBAR;KALUT;Maluku;Kalimantan Utara;NA
KALBAR;SULUT;Maluku;Sulawesi Utara;1361
KALBAR;SULTENG;Maluku;Sulawesi Tengah;367
KALBAR;SULSEL;Maluku;Sulawesi Selatan;9153
KALBAR;SULTENGG;Maluku;Sulawesi Tenggara;17233
KALBAR;GORONTALO;Maluku;Gorontalo;207
KALBAR;SULBARAT;Maluku;Sulawesi Barat;116
KALBAR;MALUKU;Maluku;Maluku;778833
KALBAR;MALUT;Maluku;Maluku Utara;4339
KALBAR;PAPBAR;Maluku;Papua Barat;1005
KALBAR;PAPUA;Maluku;Papua;2032
KALTENG;ACEH;Maluku Utara;Aceh;76
KALTENG;SUMUT;Maluku Utara;Sumatera Utara;776
KALTENG;SUMBAR;Maluku Utara;Sumatera Barat;654
KALTENG;RIAU;Maluku Utara;Riau;184
KALTENG;JAMBI;Maluku Utara;Jambi;109
KALTENG;SUMSEL;Maluku Utara;Sumatera Selatan;379
KALTENG;BENGKULU;Maluku Utara;Bengkulu;NA
KALTENG;LAMPUNG;Maluku Utara;Lampung;203
KALTENG;BABEL;Maluku Utara;Kep  Bangka Belitung;NA
KALTENG;KEPRI;Maluku Utara;Kepulauan Riau;54
KALTENG;JAKARTA;Maluku Utara;DKI Jakarta;526
KALTENG;JABAR;Maluku Utara;Jawa Barat;2285
KALTENG;JATENG;Maluku Utara;Jawa Tengah;4315
KALTENG;YOGYA;Maluku Utara;DI Yogyakarta;56
KALTENG;JATIM;Maluku Utara;Jawa Timur;7486
KALTENG;BANTEN;Maluku Utara;Banten;262
KALTENG;BALI;Maluku Utara;Bali;NA
KALTENG;NTB;Maluku Utara;Nusa Tenggara Barat;11
KALTENG;NTT;Maluku Utara;Nusa Tenggara Timur;903
KALTENG;KALBAR;Maluku Utara;Kalimantan Barat;NA
KALTENG;KALTENG;Maluku Utara;Kalimantan Tengah;25
KALTENG;KALSEL;Maluku Utara;Kalimantan Selatan;70
KALTENG;KALTIM;Maluku Utara;Kalimantan Timur;112
KALTENG;KALUT;Maluku Utara;Kalimantan Utara;NA
KALTENG;SULUT;Maluku Utara;Sulawesi Utara;7957
KALTENG;SULTENG;Maluku Utara;Sulawesi Tengah;1726
KALTENG;SULSEL;Maluku Utara;Sulawesi Selatan;6876
KALTENG;SULTENGG;Maluku Utara;Sulawesi Tenggara;10617
KALTENG;GORONTALO;Maluku Utara;Gorontalo;1063
KALTENG;SULBARAT;Maluku Utara;Sulawesi Barat;366
KALTENG;MALUKU;Maluku Utara;Maluku;8002
KALTENG;MALUT;Maluku Utara;Maluku Utara;535338
KALTENG;PAPBAR;Maluku Utara;Papua Barat;812
KALTENG;PAPUA;Maluku Utara;Papua;760
KALSEL;ACEH;Nusa Tenggara Barat;Aceh;239
KALSEL;SUMUT;Nusa Tenggara Barat;Sumatera Utara;1310
KALSEL;SUMBAR;Nusa Tenggara Barat;Sumatera Barat;342
KALSEL;RIAU;Nusa Tenggara Barat;Riau;37
KALSEL;JAMBI;Nusa Tenggara Barat;Jambi;NA
KALSEL;SUMSEL;Nusa Tenggara Barat;Sumatera Selatan;355
KALSEL;BENGKULU;Nusa Tenggara Barat;Bengkulu;NA
KALSEL;LAMPUNG;Nusa Tenggara Barat;Lampung;64
KALSEL;BABEL;Nusa Tenggara Barat;Kep  Bangka Belitung;103
KALSEL;KEPRI;Nusa Tenggara Barat;Kepulauan Riau;515
KALSEL;JAKARTA;Nusa Tenggara Barat;DKI Jakarta;1189
KALSEL;JABAR;Nusa Tenggara Barat;Jawa Barat;3511
KALSEL;JATENG;Nusa Tenggara Barat;Jawa Tengah;6594
KALSEL;YOGYA;Nusa Tenggara Barat;DI Yogyakarta;1301
KALSEL;JATIM;Nusa Tenggara Barat;Jawa Timur;14376
KALSEL;BANTEN;Nusa Tenggara Barat;Banten;407
KALSEL;BALI;Nusa Tenggara Barat;Bali;11587
KALSEL;NTB;Nusa Tenggara Barat;Nusa Tenggara Barat;2283577
KALSEL;NTT;Nusa Tenggara Barat;Nusa Tenggara Timur;6447
KALSEL;KALBAR;Nusa Tenggara Barat;Kalimantan Barat;429
KALSEL;KALTENG;Nusa Tenggara Barat;Kalimantan Tengah;189
KALSEL;KALSEL;Nusa Tenggara Barat;Kalimantan Selatan;407
KALSEL;KALTIM;Nusa Tenggara Barat;Kalimantan Timur;1472
KALSEL;KALUT;Nusa Tenggara Barat;Kalimantan Utara;41
KALSEL;SULUT;Nusa Tenggara Barat;Sulawesi Utara;103
KALSEL;SULTENG;Nusa Tenggara Barat;Sulawesi Tengah;798
KALSEL;SULSEL;Nusa Tenggara Barat;Sulawesi Selatan;3840
KALSEL;SULTENGG;Nusa Tenggara Barat;Sulawesi Tenggara;27
KALSEL;GORONTALO;Nusa Tenggara Barat;Gorontalo;118
KALSEL;SULBARAT;Nusa Tenggara Barat;Sulawesi Barat;83
KALSEL;MALUKU;Nusa Tenggara Barat;Maluku;NA
KALSEL;MALUT;Nusa Tenggara Barat;Maluku Utara;223
KALSEL;PAPBAR;Nusa Tenggara Barat;Papua Barat;198
KALSEL;PAPUA;Nusa Tenggara Barat;Papua;115
KALTIM;ACEH;Nusa Tenggara Timur;Aceh;82
KALTIM;SUMUT;Nusa Tenggara Timur;Sumatera Utara;577
KALTIM;SUMBAR;Nusa Tenggara Timur;Sumatera Barat;1297
KALTIM;RIAU;Nusa Tenggara Timur;Riau;75
KALTIM;JAMBI;Nusa Tenggara Timur;Jambi;112
KALTIM;SUMSEL;Nusa Tenggara Timur;Sumatera Selatan;201
KALTIM;BENGKULU;Nusa Tenggara Timur;Bengkulu;200
KALTIM;LAMPUNG;Nusa Tenggara Timur;Lampung;68
KALTIM;BABEL;Nusa Tenggara Timur;Kep  Bangka Belitung;NA
KALTIM;KEPRI;Nusa Tenggara Timur;Kepulauan Riau;1048
KALTIM;JAKARTA;Nusa Tenggara Timur;DKI Jakarta;823
KALTIM;JABAR;Nusa Tenggara Timur;Jawa Barat;1038
KALTIM;JATENG;Nusa Tenggara Timur;Jawa Tengah;5172
KALTIM;YOGYA;Nusa Tenggara Timur;DI Yogyakarta;844
KALTIM;JATIM;Nusa Tenggara Timur;Jawa Timur;12910
KALTIM;BANTEN;Nusa Tenggara Timur;Banten;183
KALTIM;BALI;Nusa Tenggara Timur;Bali;3718
KALTIM;NTB;Nusa Tenggara Timur;Nusa Tenggara Barat;3858
KALTIM;NTT;Nusa Tenggara Timur;Nusa Tenggara Timur;2448950
KALTIM;KALBAR;Nusa Tenggara Timur;Kalimantan Barat;322
KALTIM;KALTENG;Nusa Tenggara Timur;Kalimantan Tengah;27
KALTIM;KALSEL;Nusa Tenggara Timur;Kalimantan Selatan;NA
KALTIM;KALTIM;Nusa Tenggara Timur;Kalimantan Timur;556
KALTIM;KALUT;Nusa Tenggara Timur;Kalimantan Utara;259
KALTIM;SULUT;Nusa Tenggara Timur;Sulawesi Utara;495
KALTIM;SULTENG;Nusa Tenggara Timur;Sulawesi Tengah;56
KALTIM;SULSEL;Nusa Tenggara Timur;Sulawesi Selatan;8652
KALTIM;SULTENGG;Nusa Tenggara Timur;Sulawesi Tenggara;1150
KALTIM;GORONTALO;Nusa Tenggara Timur;Gorontalo;NA
KALTIM;SULBARAT;Nusa Tenggara Timur;Sulawesi Barat;148
KALTIM;MALUKU;Nusa Tenggara Timur;Maluku;2336
KALTIM;MALUT;Nusa Tenggara Timur;Maluku Utara;91
KALTIM;PAPBAR;Nusa Tenggara Timur;Papua Barat;346
KALTIM;PAPUA;Nusa Tenggara Timur;Papua;781
KALUT;ACEH;Papua;Aceh;540
KALUT;SUMUT;Papua;Sumatera Utara;6136
KALUT;SUMBAR;Papua;Sumatera Barat;1192
KALUT;RIAU;Papua;Riau;446
KALUT;JAMBI;Papua;Jambi;NA
KALUT;SUMSEL;Papua;Sumatera Selatan;363
KALUT;BENGKULU;Papua;Bengkulu;18
KALUT;LAMPUNG;Papua;Lampung;2427
KALUT;BABEL;Papua;Kep  Bangka Belitung;119
KALUT;KEPRI;Papua;Kepulauan Riau;277
KALUT;JAKARTA;Papua;DKI Jakarta;3133
KALUT;JABAR;Papua;Jawa Barat;9083
KALUT;JATENG;Papua;Jawa Tengah;36554
KALUT;YOGYA;Papua;DI Yogyakarta;2685
KALUT;JATIM;Papua;Jawa Timur;53364
KALUT;BANTEN;Papua;Banten;979
KALUT;BALI;Papua;Bali;1002
KALUT;NTB;Papua;Nusa Tenggara Barat;3419
KALUT;NTT;Papua;Nusa Tenggara Timur;10881
KALUT;KALBAR;Papua;Kalimantan Barat;441
KALUT;KALTENG;Papua;Kalimantan Tengah;455
KALUT;KALSEL;Papua;Kalimantan Selatan;138
KALUT;KALTIM;Papua;Kalimantan Timur;736
KALUT;KALUT;Papua;Kalimantan Utara;190
KALUT;SULUT;Papua;Sulawesi Utara;9192
KALUT;SULTENG;Papua;Sulawesi Tengah;1477
KALUT;SULSEL;Papua;Sulawesi Selatan;76699
KALUT;SULTENGG;Papua;Sulawesi Tenggara;9147
KALUT;GORONTALO;Papua;Gorontalo;759
KALUT;SULBARAT;Papua;Sulawesi Barat;811
KALUT;MALUKU;Papua;Maluku;21648
KALUT;MALUT;Papua;Maluku Utara;3324
KALUT;PAPBAR;Papua;Papua Barat;13446
KALUT;PAPUA;Papua;Papua;1386032
SULUT;ACEH;Papua Barat;Aceh;198
SULUT;SUMUT;Papua Barat;Sumatera Utara;2523
SULUT;SUMBAR;Papua Barat;Sumatera Barat;378
SULUT;RIAU;Papua Barat;Riau;262
SULUT;JAMBI;Papua Barat;Jambi;NA
SULUT;SUMSEL;Papua Barat;Sumatera Selatan;418
SULUT;BENGKULU;Papua Barat;Bengkulu;74
SULUT;LAMPUNG;Papua Barat;Lampung;637
SULUT;BABEL;Papua Barat;Kep  Bangka Belitung;250
SULUT;KEPRI;Papua Barat;Kepulauan Riau;91
SULUT;JAKARTA;Papua Barat;DKI Jakarta;1233
SULUT;JABAR;Papua Barat;Jawa Barat;3308
SULUT;JATENG;Papua Barat;Jawa Tengah;19380
SULUT;YOGYA;Papua Barat;DI Yogyakarta;2041
SULUT;JATIM;Papua Barat;Jawa Timur;20250
SULUT;BANTEN;Papua Barat;Banten;293
SULUT;BALI;Papua Barat;Bali;235
SULUT;NTB;Papua Barat;Nusa Tenggara Barat;1325
SULUT;NTT;Papua Barat;Nusa Tenggara Timur;4793
SULUT;KALBAR;Papua Barat;Kalimantan Barat;85
SULUT;KALTENG;Papua Barat;Kalimantan Tengah;12
SULUT;KALSEL;Papua Barat;Kalimantan Selatan;145
SULUT;KALTIM;Papua Barat;Kalimantan Timur;242
SULUT;KALUT;Papua Barat;Kalimantan Utara;86
SULUT;SULUT;Papua Barat;Sulawesi Utara;5710
SULUT;SULTENG;Papua Barat;Sulawesi Tengah;415
SULUT;SULSEL;Papua Barat;Sulawesi Selatan;28056
SULUT;SULTENGG;Papua Barat;Sulawesi Tenggara;10706
SULUT;GORONTALO;Papua Barat;Gorontalo;519
SULUT;SULBARAT;Papua Barat;Sulawesi Barat;1046
SULUT;MALUKU;Papua Barat;Maluku;24657
SULUT;MALUT;Papua Barat;Maluku Utara;4053
SULUT;PAPBAR;Papua Barat;Papua Barat;309422
SULUT;PAPUA;Papua Barat;Papua;14311
SULTENG;ACEH;Riau;Aceh;16846
SULTENG;SUMUT;Riau;Sumatera Utara;439294
SULTENG;SUMBAR;Riau;Sumatera Barat;173003
SULTENG;RIAU;Riau;Riau;2265447
SULTENG;JAMBI;Riau;Jambi;14358
SULTENG;SUMSEL;Riau;Sumatera Selatan;18672
SULTENG;BENGKULU;Riau;Bengkulu;2597
SULTENG;LAMPUNG;Riau;Lampung;21879
SULTENG;BABEL;Riau;Kep  Bangka Belitung;713
SULTENG;KEPRI;Riau;Kepulauan Riau;11156
SULTENG;JAKARTA;Riau;DKI Jakarta;8429
SULTENG;JABAR;Riau;Jawa Barat;32014
SULTENG;JATENG;Riau;Jawa Tengah;116815
SULTENG;YOGYA;Riau;DI Yogyakarta;14702
SULTENG;JATIM;Riau;Jawa Timur;91074
SULTENG;BANTEN;Riau;Banten;3525
SULTENG;BALI;Riau;Bali;717
SULTENG;NTB;Riau;Nusa Tenggara Barat;4054
SULTENG;NTT;Riau;Nusa Tenggara Timur;839
SULTENG;KALBAR;Riau;Kalimantan Barat;3129
SULTENG;KALTENG;Riau;Kalimantan Tengah;219
SULTENG;KALSEL;Riau;Kalimantan Selatan;819
SULTENG;KALTIM;Riau;Kalimantan Timur;177
SULTENG;KALUT;Riau;Kalimantan Utara;154
SULTENG;SULUT;Riau;Sulawesi Utara;518
SULTENG;SULTENG;Riau;Sulawesi Tengah;172
SULTENG;SULSEL;Riau;Sulawesi Selatan;7917
SULTENG;SULTENGG;Riau;Sulawesi Tenggara;699
SULTENG;GORONTALO;Riau;Gorontalo;NA
SULTENG;SULBARAT;Riau;Sulawesi Barat;NA
SULTENG;MALUKU;Riau;Maluku;84
SULTENG;MALUT;Riau;Maluku Utara;NA
SULTENG;PAPBAR;Riau;Papua Barat;165
SULTENG;PAPUA;Riau;Papua;310
SULSEL;ACEH;Sulawesi Barat;Aceh;NA
SULSEL;SUMUT;Sulawesi Barat;Sumatera Utara;77
SULSEL;SUMBAR;Sulawesi Barat;Sumatera Barat;NA
SULSEL;RIAU;Sulawesi Barat;Riau;NA
SULSEL;JAMBI;Sulawesi Barat;Jambi;956
SULSEL;SUMSEL;Sulawesi Barat;Sumatera Selatan;38
SULSEL;BENGKULU;Sulawesi Barat;Bengkulu;NA
SULSEL;LAMPUNG;Sulawesi Barat;Lampung;107
SULSEL;BABEL;Sulawesi Barat;Kep  Bangka Belitung;NA
SULSEL;KEPRI;Sulawesi Barat;Kepulauan Riau;NA
SULSEL;JAKARTA;Sulawesi Barat;DKI Jakarta;389
SULSEL;JABAR;Sulawesi Barat;Jawa Barat;946
SULSEL;JATENG;Sulawesi Barat;Jawa Tengah;4518
SULSEL;YOGYA;Sulawesi Barat;DI Yogyakarta;609
