id_tinggal;id_lahir;prov_tinggal;prov_lahir;Jumlah Migrasi
YOGYA;SULSEL;KalimantanTengah;SulawesiSelatan;1379
YOGYA;SULTENGG;KalimantanTengah;SulawesiTenggara; NA
YOGYA;GORONTALO;KalimantanTengah;Gorontalo;63
YOGYA;SULBARAT;KalimantanTengah;SulawesiBarat;113
YOGYA;MALUKU;KalimantanTengah;Maluku;349
YOGYA;MALUT;KalimantanTengah;MalukuUtara; NA
YOGYA;PAPBAR;KalimantanTengah;PapuaBarat; NA
YOGYA;PAPUA;KalimantanTengah;Papua;402
JATIM;ACEH;KalimantanTimur;Aceh;606
JATIM;SUMUT;KalimantanTimur;SumateraUtara;7998
JATIM;SUMBAR;KalimantanTimur;SumateraBarat;946
JATIM;RIAU;KalimantanTimur;Riau;449
JATIM;JAMBI;KalimantanTimur;Jambi;667
JATIM;SUMSEL;KalimantanTimur;SumateraSelatan;1216
JATIM;BENGKULU;KalimantanTimur;Bengkulu; NA
JATIM;LAMPUNG;KalimantanTimur;Lampung;3931
JATIM;BABEL;KalimantanTimur;Kep.BangkaBelitung;175
JATIM;KEPRI;KalimantanTimur;KepulauanRiau;70
JATIM;JAKARTA;KalimantanTimur;DKIJakarta;5947
JATIM;JABAR;KalimantanTimur;JawaBarat;16633
JATIM;JATENG;KalimantanTimur;JawaTengah;55295
JATIM;YOGYA;KalimantanTimur;DIYogyakarta;7038
JATIM;JATIM;KalimantanTimur;JawaTimur;171759
JATIM;BANTEN;KalimantanTimur;Banten;841
JATIM;BALI;KalimantanTimur;Bali;3911
JATIM;NTB;KalimantanTimur;NusaTenggaraBarat;9641
JATIM;NTT;KalimantanTimur;NusaTenggaraTimur;7655
JATIM;KALBAR;KalimantanTimur;KalimantanBarat;1611
JATIM;KALTENG;KalimantanTimur;KalimantanTengah;4397
JATIM;KALSEL;KalimantanTimur;KalimantanSelatan;48283
JATIM;KALTIM;KalimantanTimur;KalimantanTimur;1113406
JATIM;KALUT;KalimantanTimur;KalimantanUtara;10860
JATIM;SULUT;KalimantanTimur;SulawesiUtara;6721
JATIM;SULTENG;KalimantanTimur;SulawesiTengah;5333
JATIM;SULSEL;KalimantanTimur;SulawesiSelatan;119523
JATIM;SULTENGG;KalimantanTimur;SulawesiTenggara;10476
JATIM;GORONTALO;KalimantanTimur;Gorontalo;1100
JATIM;SULBARAT;KalimantanTimur;SulawesiBarat;10267
JATIM;MALUKU;KalimantanTimur;Maluku;2042
JATIM;MALUT;KalimantanTimur;MalukuUtara;606
JATIM;PAPBAR;KalimantanTimur;PapuaBarat;194
JATIM;PAPUA;KalimantanTimur;Papua;336
BANTEN;ACEH;KalimantanUtara;Aceh; NA
BANTEN;SUMUT;KalimantanUtara;SumateraUtara;686
BANTEN;SUMBAR;KalimantanUtara;SumateraBarat;151
BANTEN;RIAU;KalimantanUtara;Riau;187
BANTEN;JAMBI;KalimantanUtara;Jambi; NA
BANTEN;SUMSEL;KalimantanUtara;SumateraSelatan;254
BANTEN;BENGKULU;KalimantanUtara;Bengkulu; NA
BANTEN;LAMPUNG;KalimantanUtara;Lampung;424
BANTEN;BABEL;KalimantanUtara;Kep.BangkaBelitung;172
BANTEN;KEPRI;KalimantanUtara;KepulauanRiau; NA
BANTEN;JAKARTA;KalimantanUtara;DKIJakarta;350
BANTEN;JABAR;KalimantanUtara;JawaBarat;1128
BANTEN;JATENG;KalimantanUtara;JawaTengah;4031
BANTEN;YOGYA;KalimantanUtara;DIYogyakarta;437
BANTEN;JATIM;KalimantanUtara;JawaTimur;14156
BANTEN;BANTEN;KalimantanUtara;Banten;294
BANTEN;BALI;KalimantanUtara;Bali;265
BANTEN;NTB;KalimantanUtara;NusaTenggaraBarat;498
BANTEN;NTT;KalimantanUtara;NusaTenggaraTimur;2549
BANTEN;KALBAR;KalimantanUtara;KalimantanBarat;258
BANTEN;KALTENG;KalimantanUtara;KalimantanTengah;48
BANTEN;KALSEL;KalimantanUtara;KalimantanSelatan;941
BANTEN;KALTIM;KalimantanUtara;KalimantanTimur;5553
BANTEN;KALUT;KalimantanUtara;KalimantanUtara;215766
BANTEN;SULUT;KalimantanUtara;SulawesiUtara;814
BANTEN;SULTENG;KalimantanUtara;SulawesiTengah;2758
BANTEN;SULSEL;KalimantanUtara;SulawesiSelatan;41042
BANTEN;SULTENGG;KalimantanUtara;SulawesiTenggara;1035
BANTEN;GORONTALO;KalimantanUtara;Gorontalo;101
BANTEN;SULBARAT;KalimantanUtara;SulawesiBarat;1213
BANTEN;MALUKU;KalimantanUtara;Maluku;68
BANTEN;MALUT;KalimantanUtara;MalukuUtara;142
BANTEN;PAPBAR;KalimantanUtara;PapuaBarat; NA
BANTEN;PAPUA;KalimantanUtara;Papua; NA
BALI;ACEH;Kep.BangkaBelitung;Aceh;181
BALI;SUMUT;Kep.BangkaBelitung;SumateraUtara;3049
BALI;SUMBAR;Kep.BangkaBelitung;SumateraBarat;1328
BALI;RIAU;Kep.BangkaBelitung;Riau;857
BALI;JAMBI;Kep.BangkaBelitung;Jambi;1868
BALI;SUMSEL;Kep.BangkaBelitung;SumateraSelatan;23685
BALI;BENGKULU;Kep.BangkaBelitung;Bengkulu;709
BALI;LAMPUNG;Kep.BangkaBelitung;Lampung;7511
BALI;BABEL;Kep.BangkaBelitung;Kep.BangkaBelitung;570291
BALI;KEPRI;Kep.BangkaBelitung;KepulauanRiau;1405
BALI;JAKARTA;Kep.BangkaBelitung;DKIJakarta;3346
BALI;JABAR;Kep.BangkaBelitung;JawaBarat;9710
BALI;JATENG;Kep.BangkaBelitung;JawaTengah;10789
BALI;YOGYA;Kep.BangkaBelitung;DIYogyakarta;2352
BALI;JATIM;Kep.BangkaBelitung;JawaTimur;10811
BALI;BANTEN;Kep.BangkaBelitung;Banten;3297
BALI;BALI;Kep.BangkaBelitung;Bali;1089
BALI;NTB;Kep.BangkaBelitung;NusaTenggaraBarat;158
BALI;NTT;Kep.BangkaBelitung;NusaTenggaraTimur;836
BALI;KALBAR;Kep.BangkaBelitung;KalimantanBarat;1615
BALI;KALTENG;Kep.BangkaBelitung;KalimantanTengah;116
BALI;KALSEL;Kep.BangkaBelitung;KalimantanSelatan;110
BALI;KALTIM;Kep.BangkaBelitung;KalimantanTimur;65
BALI;KALUT;Kep.BangkaBelitung;KalimantanUtara;54
BALI;SULUT;Kep.BangkaBelitung;SulawesiUtara;14
BALI;SULTENG;Kep.BangkaBelitung;SulawesiTengah;26
BALI;SULSEL;Kep.BangkaBelitung;SulawesiSelatan;2890
BALI;SULTENGG;Kep.BangkaBelitung;SulawesiTenggara;442
BALI;GORONTALO;Kep.BangkaBelitung;Gorontalo; NA
BALI;SULBARAT;Kep.BangkaBelitung;SulawesiBarat; NA
BALI;MALUKU;Kep.BangkaBelitung;Maluku;58
BALI;MALUT;Kep.BangkaBelitung;MalukuUtara; NA
BALI;PAPBAR;Kep.BangkaBelitung;PapuaBarat; NA
BALI;PAPUA;Kep.BangkaBelitung;Papua; NA
NTB;ACEH;KepulauanRiau;Aceh;6408
NTB;SUMUT;KepulauanRiau;SumateraUtara;114866
NTB;SUMBAR;KepulauanRiau;SumateraBarat;58023
NTB;RIAU;KepulauanRiau;Riau;41838
NTB;JAMBI;KepulauanRiau;Jambi;8254
NTB;SUMSEL;KepulauanRiau;SumateraSelatan;23995
NTB;BENGKULU;KepulauanRiau;Bengkulu;1723
NTB;LAMPUNG;KepulauanRiau;Lampung;9744
NTB;BABEL;KepulauanRiau;Kep.BangkaBelitung;3318
NTB;KEPRI;KepulauanRiau;KepulauanRiau;535547
NTB;JAKARTA;KepulauanRiau;DKIJakarta;6551
NTB;JABAR;KepulauanRiau;JawaBarat;21591
NTB;JATENG;KepulauanRiau;JawaTengah;55049
NTB;YOGYA;KepulauanRiau;DIYogyakarta;5338
NTB;JATIM;KepulauanRiau;JawaTimur;42298
NTB;BANTEN;KepulauanRiau;Banten;701
NTB;BALI;KepulauanRiau;Bali;210
NTB;NTB;KepulauanRiau;NusaTenggaraBarat;983
NTB;NTT;KepulauanRiau;NusaTenggaraTimur;7854
NTB;KALBAR;KepulauanRiau;KalimantanBarat;3704
NTB;KALTENG;KepulauanRiau;KalimantanTengah;124
NTB;KALSEL;KepulauanRiau;KalimantanSelatan;1312
NTB;KALTIM;KepulauanRiau;KalimantanTimur;862
NTB;KALUT;KepulauanRiau;KalimantanUtara; NA
NTB;SULUT;KepulauanRiau;SulawesiUtara;2229
NTB;SULTENG;KepulauanRiau;SulawesiTengah;733
NTB;SULSEL;KepulauanRiau;SulawesiSelatan;6272
NTB;SULTENGG;KepulauanRiau;SulawesiTenggara;1027
NTB;GORONTALO;KepulauanRiau;Gorontalo;7
NTB;SULBARAT;KepulauanRiau;SulawesiBarat; NA
NTB;MALUKU;KepulauanRiau;Maluku;258
NTB;MALUT;KepulauanRiau;MalukuUtara; NA
NTB;PAPBAR;KepulauanRiau;PapuaBarat; NA
NTB;PAPUA;KepulauanRiau;Papua; NA
NTT;ACEH;Lampung;Aceh;851
NTT;SUMUT;Lampung;SumateraUtara;12658
NTT;SUMBAR;Lampung;SumateraBarat;8840
NTT;RIAU;Lampung;Riau;2689
NTT;JAMBI;Lampung;Jambi;2197
NTT;SUMSEL;Lampung;SumateraSelatan;67392
NTT;BENGKULU;Lampung;Bengkulu;4717
NTT;LAMPUNG;Lampung;Lampung;3294832
NTT;BABEL;Lampung;Kep.BangkaBelitung;1137
NTT;KEPRI;Lampung;KepulauanRiau;225
NTT;JAKARTA;Lampung;DKIJakarta;13179
NTT;JABAR;Lampung;JawaBarat;76403
NTT;JATENG;Lampung;JawaTengah;216352
NTT;YOGYA;Lampung;DIYogyakarta;36676
NTT;JATIM;Lampung;JawaTimur;161064
NTT;BANTEN;Lampung;Banten;30996
NTT;BALI;Lampung;Bali;10844
NTT;NTB;Lampung;NusaTenggaraBarat;169
NTT;NTT;Lampung;NusaTenggaraTimur;368
NTT;KALBAR;Lampung;KalimantanBarat;706
NTT;KALTENG;Lampung;KalimantanTengah;261
NTT;KALSEL;Lampung;KalimantanSelatan;444
NTT;KALTIM;Lampung;KalimantanTimur;667
NTT;KALUT;Lampung;KalimantanUtara; NA
NTT;SULUT;Lampung;SulawesiUtara;216
NTT;SULTENG;Lampung;SulawesiTengah;178
NTT;SULSEL;Lampung;SulawesiSelatan;3073
NTT;SULTENGG;Lampung;SulawesiTenggara; NA
NTT;GORONTALO;Lampung;Gorontalo;51
NTT;SULBARAT;Lampung;SulawesiBarat;73
NTT;MALUKU;Lampung;Maluku;354
NTT;MALUT;Lampung;MalukuUtara; NA
NTT;PAPBAR;Lampung;PapuaBarat; NA
NTT;PAPUA;Lampung;Papua;276
KALBAR;ACEH;Maluku;Aceh;153
KALBAR;SUMUT;Maluku;SumateraUtara;576
KALBAR;SUMBAR;Maluku;SumateraBarat;570
KALBAR;RIAU;Maluku;Riau; NA
KALBAR;JAMBI;Maluku;Jambi;44
KALBAR;SUMSEL;Maluku;SumateraSelatan;162
KALBAR;BENGKULU;Maluku;Bengkulu;14
KALBAR;LAMPUNG;Maluku;Lampung;307
KALBAR;BABEL;Maluku;Kep.BangkaBelitung;19
KALBAR;KEPRI;Maluku;KepulauanRiau;13
KALBAR;JAKARTA;Maluku;DKIJakarta;2376
KALBAR;JABAR;Maluku;JawaBarat;4055
KALBAR;JATENG;Maluku;JawaTengah;7608
KALBAR;YOGYA;Maluku;DIYogyakarta;994
KALBAR;JATIM;Maluku;JawaTimur;11911
KALBAR;BANTEN;Maluku;Banten;302
KALBAR;BALI;Maluku;Bali;70
KALBAR;NTB;Maluku;NusaTenggaraBarat;402
KALBAR;NTT;Maluku;NusaTenggaraTimur;507
KALBAR;KALBAR;Maluku;KalimantanBarat;96
KALBAR;KALTENG;Maluku;KalimantanTengah; NA
KALBAR;KALSEL;Maluku;KalimantanSelatan;156
KALBAR;KALTIM;Maluku;KalimantanTimur;65
KALBAR;KALUT;Maluku;KalimantanUtara; NA
KALBAR;SULUT;Maluku;SulawesiUtara;1447
KALBAR;SULTENG;Maluku;SulawesiTengah;346
KALBAR;SULSEL;Maluku;SulawesiSelatan;9348
KALBAR;SULTENGG;Maluku;SulawesiTenggara;14183
KALBAR;GORONTALO;Maluku;Gorontalo;9
KALBAR;SULBARAT;Maluku;SulawesiBarat;260
KALBAR;MALUKU;Maluku;Maluku;770523
KALBAR;MALUT;Maluku;MalukuUtara;4910
KALBAR;PAPBAR;Maluku;PapuaBarat;1440
KALBAR;PAPUA;Maluku;Papua;1183
KALTENG;ACEH;MalukuUtara;Aceh;50
KALTENG;SUMUT;MalukuUtara;SumateraUtara;54
KALTENG;SUMBAR;MalukuUtara;SumateraBarat;272
KALTENG;RIAU;MalukuUtara;Riau;87
KALTENG;JAMBI;MalukuUtara;Jambi;194
KALTENG;SUMSEL;MalukuUtara;SumateraSelatan;154
KALTENG;BENGKULU;MalukuUtara;Bengkulu; NA
KALTENG;LAMPUNG;MalukuUtara;Lampung;189
KALTENG;BABEL;MalukuUtara;Kep.BangkaBelitung;21
KALTENG;KEPRI;MalukuUtara;KepulauanRiau;95
KALTENG;JAKARTA;MalukuUtara;DKIJakarta;779
KALTENG;JABAR;MalukuUtara;JawaBarat;1245
KALTENG;JATENG;MalukuUtara;JawaTengah;4304
KALTENG;YOGYA;MalukuUtara;DIYogyakarta;329
KALTENG;JATIM;MalukuUtara;JawaTimur;6857
KALTENG;BANTEN;MalukuUtara;Banten;182
KALTENG;BALI;MalukuUtara;Bali;159
KALTENG;NTB;MalukuUtara;NusaTenggaraBarat;9
KALTENG;NTT;MalukuUtara;NusaTenggaraTimur;357
KALTENG;KALBAR;MalukuUtara;KalimantanBarat; NA
KALTENG;KALTENG;MalukuUtara;KalimantanTengah; NA
KALTENG;KALSEL;MalukuUtara;KalimantanSelatan;87
KALTENG;KALTIM;MalukuUtara;KalimantanTimur;103
KALTENG;KALUT;MalukuUtara;KalimantanUtara; NA
KALTENG;SULUT;MalukuUtara;SulawesiUtara;8816
KALTENG;SULTENG;MalukuUtara;SulawesiTengah;1417
KALTENG;SULSEL;MalukuUtara;SulawesiSelatan;5393
KALTENG;SULTENGG;MalukuUtara;SulawesiTenggara;9629
KALTENG;GORONTALO;MalukuUtara;Gorontalo;1258
KALTENG;SULBARAT;MalukuUtara;SulawesiBarat;178
KALTENG;MALUKU;MalukuUtara;Maluku;6133
KALTENG;MALUT;MalukuUtara;MalukuUtara;518017
KALTENG;PAPBAR;MalukuUtara;PapuaBarat;829
KALTENG;PAPUA;MalukuUtara;Papua;931
KALSEL;ACEH;NusaTenggaraBarat;Aceh;89
KALSEL;SUMUT;NusaTenggaraBarat;SumateraUtara;1244
KALSEL;SUMBAR;NusaTenggaraBarat;SumateraBarat;771
KALSEL;RIAU;NusaTenggaraBarat;Riau; NA
KALSEL;JAMBI;NusaTenggaraBarat;Jambi; NA
KALSEL;SUMSEL;NusaTenggaraBarat;SumateraSelatan;721
KALSEL;BENGKULU;NusaTenggaraBarat;Bengkulu; NA
KALSEL;LAMPUNG;NusaTenggaraBarat;Lampung;711
KALSEL;BABEL;NusaTenggaraBarat;Kep.BangkaBelitung;12267
KALSEL;KEPRI;NusaTenggaraBarat;KepulauanRiau;2700
KALSEL;JAKARTA;NusaTenggaraBarat;DKIJakarta;3938
KALSEL;JABAR;NusaTenggaraBarat;JawaBarat;NA
KALSEL;JATENG;NusaTenggaraBarat;JawaTengah;6313
KALSEL;YOGYA;NusaTenggaraBarat;DIYogyakarta;1260
KALSEL;JATIM;NusaTenggaraBarat;JawaTimur;15695
KALSEL;BANTEN;NusaTenggaraBarat;Banten;938
KALSEL;BALI;NusaTenggaraBarat;Bali;10502
KALSEL;NTB;NusaTenggaraBarat;NusaTenggaraBarat;2424713
KALSEL;NTT;NusaTenggaraBarat;NusaTenggaraTimur;4345
KALSEL;KALBAR;NusaTenggaraBarat;KalimantanBarat;874
KALSEL;KALTENG;NusaTenggaraBarat;KalimantanTengah;48
KALSEL;KALSEL;NusaTenggaraBarat;KalimantanSelatan;537
KALSEL;KALTIM;NusaTenggaraBarat;KalimantanTimur;1679
KALSEL;KALUT;NusaTenggaraBarat;KalimantanUtara;191
KALSEL;SULUT;NusaTenggaraBarat;SulawesiUtara;298
KALSEL;SULTENG;NusaTenggaraBarat;SulawesiTengah;792
KALSEL;SULSEL;NusaTenggaraBarat;SulawesiSelatan;5022
KALSEL;SULTENGG;NusaTenggaraBarat;SulawesiTenggara;769
KALSEL;GORONTALO;NusaTenggaraBarat;Gorontalo;16
KALSEL;SULBARAT;NusaTenggaraBarat;SulawesiBarat;102
KALSEL;MALUKU;NusaTenggaraBarat;Maluku;448
KALSEL;MALUT;NusaTenggaraBarat;MalukuUtara; NA
KALSEL;PAPBAR;NusaTenggaraBarat;PapuaBarat;191
KALSEL;PAPUA;NusaTenggaraBarat;Papua;454
KALTIM;ACEH;NusaTenggaraTimur;Aceh;82
KALTIM;SUMUT;NusaTenggaraTimur;SumateraUtara;2027
KALTIM;SUMBAR;NusaTenggaraTimur;SumateraBarat;885
KALTIM;RIAU;NusaTenggaraTimur;Riau;311
KALTIM;JAMBI;NusaTenggaraTimur;Jambi;180
KALTIM;SUMSEL;NusaTenggaraTimur;SumateraSelatan;130
KALTIM;BENGKULU;NusaTenggaraTimur;Bengkulu; NA
KALTIM;LAMPUNG;NusaTenggaraTimur;Lampung;103
KALTIM;BABEL;NusaTenggaraTimur;Kep.BangkaBelitung;44
KALTIM;KEPRI;NusaTenggaraTimur;KepulauanRiau;1420
KALTIM;JAKARTA;NusaTenggaraTimur;DKIJakarta;1694
KALTIM;JABAR;NusaTenggaraTimur;JawaBarat;1874
KALTIM;JATENG;NusaTenggaraTimur;JawaTengah;7027
KALTIM;YOGYA;NusaTenggaraTimur;DIYogyakarta;1116
KALTIM;JATIM;NusaTenggaraTimur;JawaTimur;13053
KALTIM;BANTEN;NusaTenggaraTimur;Banten;248
KALTIM;BALI;NusaTenggaraTimur;Bali;3856
KALTIM;NTB;NusaTenggaraTimur;NusaTenggaraBarat;4662
KALTIM;NTT;NusaTenggaraTimur;NusaTenggaraTimur;2487202
KALTIM;KALBAR;NusaTenggaraTimur;KalimantanBarat;589
KALTIM;KALTENG;NusaTenggaraTimur;KalimantanTengah;646
KALTIM;KALSEL;NusaTenggaraTimur;KalimantanSelatan;133
KALTIM;KALTIM;NusaTenggaraTimur;KalimantanTimur;1057
KALTIM;KALUT;NusaTenggaraTimur;KalimantanUtara;197
KALTIM;SULUT;NusaTenggaraTimur;SulawesiUtara;169
KALTIM;SULTENG;NusaTenggaraTimur;SulawesiTengah;557
KALTIM;SULSEL;NusaTenggaraTimur;SulawesiSelatan;9690
KALTIM;SULTENGG;NusaTenggaraTimur;SulawesiTenggara;1173
KALTIM;GORONTALO;NusaTenggaraTimur;Gorontalo;80
KALTIM;SULBARAT;NusaTenggaraTimur;SulawesiBarat;38
KALTIM;MALUKU;NusaTenggaraTimur;Maluku;2405
KALTIM;MALUT;NusaTenggaraTimur;MalukuUtara;223
KALTIM;PAPBAR;NusaTenggaraTimur;PapuaBarat;900
KALTIM;PAPUA;NusaTenggaraTimur;Papua;300
KALUT;ACEH;Papua;Aceh;247
KALUT;SUMUT;Papua;SumateraUtara;6198
KALUT;SUMBAR;Papua;SumateraBarat;1048
KALUT;RIAU;Papua;Riau;323
KALUT;JAMBI;Papua;Jambi;151
KALUT;SUMSEL;Papua;SumateraSelatan;489
KALUT;BENGKULU;Papua;Bengkulu;15
KALUT;LAMPUNG;Papua;Lampung;2606
KALUT;BABEL;Papua;Kep.BangkaBelitung;16
KALUT;KEPRI;Papua;KepulauanRiau;93
KALUT;JAKARTA;Papua;DKIJakarta;2229
KALUT;JABAR;Papua;JawaBarat;6829
KALUT;JATENG;Papua;JawaTengah;31721
KALUT;YOGYA;Papua;DIYogyakarta;1502
KALUT;JATIM;Papua;JawaTimur;40720
KALUT;BANTEN;Papua;Banten;615
KALUT;BALI;Papua;Bali;478
KALUT;NTB;Papua;NusaTenggaraBarat;2720
KALUT;NTT;Papua;NusaTenggaraTimur;5743
KALUT;KALBAR;Papua;KalimantanBarat;246
KALUT;KALTENG;Papua;KalimantanTengah;96
KALUT;KALSEL;Papua;KalimantanSelatan;301
KALUT;KALTIM;Papua;KalimantanTimur;687
KALUT;KALUT;Papua;KalimantanUtara;565
KALUT;SULUT;Papua;SulawesiUtara;7669
KALUT;SULTENG;Papua;SulawesiTengah;1192
KALUT;SULSEL;Papua;SulawesiSelatan;61426
KALUT;SULTENGG;Papua;SulawesiTenggara;7742
KALUT;GORONTALO;Papua;Gorontalo;605
KALUT;SULBARAT;Papua;SulawesiBarat;911
KALUT;MALUKU;Papua;Maluku;18961
KALUT;MALUT;Papua;MalukuUtara;2566
KALUT;PAPBAR;Papua;PapuaBarat;12504
KALUT;PAPUA;Papua;Papua;1265400
SULUT;ACEH;PapuaBarat;Aceh;30
SULUT;SUMUT;PapuaBarat;SumateraUtara;2089
SULUT;SUMBAR;PapuaBarat;SumateraBarat;160
SULUT;RIAU;PapuaBarat;Riau;209
SULUT;JAMBI;PapuaBarat;Jambi; NA
SULUT;SUMSEL;PapuaBarat;SumateraSelatan;175
SULUT;BENGKULU;PapuaBarat;Bengkulu;74
SULUT;LAMPUNG;PapuaBarat;Lampung;841
SULUT;BABEL;PapuaBarat;Kep.BangkaBelitung;91
SULUT;KEPRI;PapuaBarat;KepulauanRiau; NA
SULUT;JAKARTA;PapuaBarat;DKIJakarta;1091
SULUT;JABAR;PapuaBarat;JawaBarat;3736
SULUT;JATENG;PapuaBarat;JawaTengah;14928
SULUT;YOGYA;PapuaBarat;DIYogyakarta;954
SULUT;JATIM;PapuaBarat;JawaTimur;19010
SULUT;BANTEN;PapuaBarat;Banten;424
SULUT;BALI;PapuaBarat;Bali;103
SULUT;NTB;PapuaBarat;NusaTenggaraBarat;686
SULUT;NTT;PapuaBarat;NusaTenggaraTimur;2447
SULUT;KALBAR;PapuaBarat;KalimantanBarat;146
SULUT;KALTENG;PapuaBarat;KalimantanTengah;176
SULUT;KALSEL;PapuaBarat;KalimantanSelatan;211
SULUT;KALTIM;PapuaBarat;KalimantanTimur;344
SULUT;KALUT;PapuaBarat;KalimantanUtara;199
SULUT;SULUT;PapuaBarat;SulawesiUtara;6153
SULUT;SULTENG;PapuaBarat;SulawesiTengah;131
SULUT;SULSEL;PapuaBarat;SulawesiSelatan;18001
SULUT;SULTENGG;PapuaBarat;SulawesiTenggara;8735
SULUT;GORONTALO;PapuaBarat;Gorontalo;266
SULUT;SULBARAT;PapuaBarat;SulawesiBarat;1132
SULUT;MALUKU;PapuaBarat;Maluku;23478
SULUT;MALUT;PapuaBarat;MalukuUtara;2769
SULUT;PAPBAR;PapuaBarat;PapuaBarat;287246
SULUT;PAPUA;PapuaBarat;Papua;15409
SULTENG;ACEH;Riau;Aceh;16044
SULTENG;SUMUT;Riau;SumateraUtara;424496
SULTENG;SUMBAR;Riau;SumateraBarat;165735
SULTENG;RIAU;Riau;Riau;2184415
SULTENG;JAMBI;Riau;Jambi;12423
SULTENG;SUMSEL;Riau;SumateraSelatan;15585
SULTENG;BENGKULU;Riau;Bengkulu;2079
SULTENG;LAMPUNG;Riau;Lampung;16873
SULTENG;BABEL;Riau;Kep.BangkaBelitung;878
SULTENG;KEPRI;Riau;KepulauanRiau;10572
SULTENG;JAKARTA;Riau;DKIJakarta;6853
SULTENG;JABAR;Riau;JawaBarat;34085
SULTENG;JATENG;Riau;JawaTengah;92104
SULTENG;YOGYA;Riau;DIYogyakarta;14467
SULTENG;JATIM;Riau;JawaTimur;69014
SULTENG;BANTEN;Riau;Banten;2419
SULTENG;BALI;Riau;Bali;327
SULTENG;NTB;Riau;NusaTenggaraBarat;878
SULTENG;NTT;Riau;NusaTenggaraTimur;723
SULTENG;KALBAR;Riau;KalimantanBarat;625
SULTENG;KALTENG;Riau;KalimantanTengah;105
SULTENG;KALSEL;Riau;KalimantanSelatan;279
SULTENG;KALTIM;Riau;KalimantanTimur;359
SULTENG;KALUT;Riau;KalimantanUtara; NA
SULTENG;SULUT;Riau;SulawesiUtara;252
SULTENG;SULTENG;Riau;SulawesiTengah;701
SULTENG;SULSEL;Riau;SulawesiSelatan;6891
SULTENG;SULTENGG;Riau;SulawesiTenggara;172
SULTENG;GORONTALO;Riau;Gorontalo; NA
SULTENG;SULBARAT;Riau;SulawesiBarat; NA
SULTENG;MALUKU;Riau;Maluku; NA
SULTENG;MALUT;Riau;MalukuUtara; NA
SULTENG;PAPBAR;Riau;PapuaBarat; NA
SULTENG;PAPUA;Riau;Papua;214
SULSEL;ACEH;SulawesiBarat;Aceh; NA
SULSEL;SUMUT;SulawesiBarat;SumateraUtara; NA
SULSEL;SUMBAR;SulawesiBarat;SumateraBarat;59
SULSEL;RIAU;SulawesiBarat;Riau;77
SULSEL;JAMBI;SulawesiBarat;Jambi;633
SULSEL;SUMSEL;SulawesiBarat;SumateraSelatan;185
SULSEL;BENGKULU;SulawesiBarat;Bengkulu;51
SULSEL;LAMPUNG;SulawesiBarat;Lampung;68
SULSEL;BABEL;SulawesiBarat;Kep.BangkaBelitung; NA
SULSEL;KEPRI;SulawesiBarat;KepulauanRiau; NA
SULSEL;JAKARTA;SulawesiBarat;DKIJakarta;587
SULSEL;JABAR;SulawesiBarat;JawaBarat;1269
SULSEL;JATENG;SulawesiBarat;JawaTengah;4312
SULSEL;YOGYA;SulawesiBarat;DIYogyakarta;353
SULSEL;JATIM;SulawesiBarat;JawaTimur;3413
SULSEL;BANTEN;SulawesiBarat;Banten;117
SULSEL;BALI;SulawesiBarat;Bali;4842
SULSEL;NTB;SulawesiBarat;NusaTenggaraBarat;1160
SULSEL;NTT;SulawesiBarat;NusaTenggaraTimur;2238
SULSEL;KALBAR;SulawesiBarat;KalimantanBarat;33
SULSEL;KALTENG;SulawesiBarat;KalimantanTengah; NA
SULSEL;KALSEL;SulawesiBarat;KalimantanSelatan;635
SULSEL;KALTIM;SulawesiBarat;KalimantanTimur;1599
SULSEL;KALUT;SulawesiBarat;KalimantanUtara;203
SULSEL;SULUT;SulawesiBarat;SulawesiUtara;386
SULSEL;SULTENG;SulawesiBarat;SulawesiTengah;5374
SULSEL;SULSEL;SulawesiBarat;SulawesiSelatan;54783
SULSEL;SULTENGG;SulawesiBarat;SulawesiTenggara;1037
SULSEL;GORONTALO;SulawesiBarat;Gorontalo;189
SULSEL;SULBARAT;SulawesiBarat;SulawesiBarat;552362
SULSEL;MALUKU;SulawesiBarat;Maluku;178
SULSEL;MALUT;SulawesiBarat;MalukuUtara;22
SULSEL;PAPBAR;SulawesiBarat;PapuaBarat;57
SULSEL;PAPUA;SulawesiBarat;Papua;101
SULTENGG;ACEH;SulawesiSelatan;Aceh;379
SULTENGG;SUMUT;SulawesiSelatan;SumateraUtara;1353
SULTENGG;SUMBAR;SulawesiSelatan;SumateraBarat;396
SULTENGG;RIAU;SulawesiSelatan;Riau;1341
SULTENGG;JAMBI;SulawesiSelatan;Jambi;2368
SULTENGG;SUMSEL;SulawesiSelatan;SumateraSelatan;1701
SULTENGG;BENGKULU;SulawesiSelatan;Bengkulu; NA
SULTENGG;LAMPUNG;SulawesiSelatan;Lampung;2310
SULTENGG;BABEL;SulawesiSelatan;Kep.BangkaBelitung;463
SULTENGG;KEPRI;SulawesiSelatan;KepulauanRiau;227
SULTENGG;JAKARTA;SulawesiSelatan;DKIJakarta;6798
SULTENGG;JABAR;SulawesiSelatan;JawaBarat;7283
SULTENGG;JATENG;SulawesiSelatan;JawaTengah;13583
SULTENGG;YOGYA;SulawesiSelatan;DIYogyakarta;3279
SULTENGG;JATIM;SulawesiSelatan;JawaTimur;20332
